seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction
2,bookshelf_tall,1,isSafe,1,1,0.000973368,1053,14,19.1911,11,961,0,0.00385175,0.00249477,0,0,0,0
2,bookshelf_tall,1,bubbleCBF,1,1,0.000479714,95,7,7.72634,428,428,0,0.00105032,0.00249477,0,0,0.0813299,0.557895
2,bookshelf_tall,1,VAMP,1,1,0.000145027,3839,22,18.338,11,918,1,-0.000970637,0.00249477,0,0,0,0
2,bookshelf_tall,2,isSafe,1,1,0.0055387,6324,70,19.1783,11,960,0,0.00410013,0.00249477,0,0,0,0
2,bookshelf_tall,2,bubbleCBF,1,1,0.000839382,168,8,9.10108,550,550,2,-4.16299e-05,0.00249477,0,0,0.0541731,0.160714
2,bookshelf_tall,2,VAMP,1,1,0.000211962,5794,30,18.7026,11,937,1,-0.000516841,0.00249477,0,0,0,0
2,bookshelf_tall,8,isSafe,1,1,0.0020757,2371,28,8.28616,6,416,0,0.000278469,0.00249477,0,0,0,0
2,bookshelf_tall,8,bubbleCBF,1,1,0.00275196,513,15,9.7855,596,596,0,0.000278469,0.00249477,0,0,0.0369532,0.0662768
2,bookshelf_tall,8,VAMP,1,1,0.00014667,5490,20,17.0601,10,855,0,0.000278469,0.00249477,0,0,0,0
2,bookshelf_tall,9,isSafe,1,1,0.00319699,3653,43,14.5939,9,731,7,-0.00224995,0.00249477,0,0,0,0
2,bookshelf_tall,9,bubbleCBF,1,1,0.00795159,1445,31,9.13701,535,535,1,-0.00224995,0.00249477,0,0,0.0297508,0.0456747
2,bookshelf_tall,9,VAMP,1,1,2.8729e-05,332,6,7.96443,5,400,4,-0.00224995,0.00249477,0,0,0,0
2,bookshelf_tall,10,isSafe,1,1,0.0011857,1323,18,15.7543,10,789,1,-3.43804e-05,0.00249477,0,0,0,0
2,bookshelf_tall,10,bubbleCBF,1,1,0.00570888,1025,22,13.5275,885,885,1,-3.43804e-05,0.00249477,0,0,0.0285573,0.0253659
2,bookshelf_tall,10,VAMP,1,1,8.4824e-05,2534,13,7.97799,5,400,4,-0.00124797,0.00249477,0,0,0,0
2,bookshelf_tall,11,isSafe,1,1,0.00146712,1668,20,9.53113,6,478,0,0.00215429,0.00249477,0,0,0,0
2,bookshelf_tall,11,bubbleCBF,1,1,0.0057999,1087,27,26.5572,1667,1667,11,-0.00185887,0.00249477,0,0,0.0316997,0.0818767
2,bookshelf_tall,11,VAMP,1,1,0.000104705,2739,18,17.9648,10,900,3,-3.85739e-05,0.00249477,0,0,0,0
2,bookshelf_tall,15,isSafe,1,1,0.0114943,12941,144,13.3566,8,669,5,-0.00150203,0.00249477,0,0,0,0
2,bookshelf_tall,15,bubbleCBF,1,1,0.00297066,543,18,15.5911,997,997,0,0.000178201,0.00249477,0,0,0.0333339,0.0313076
2,bookshelf_tall,15,VAMP,1,1,0.000273257,7446,38,11.1067,8,557,0,0.00341422,0.00249477,0,0,0,0
2,bookshelf_tall,17,isSafe,1,1,0.00071215,792,12,12.5389,8,628,0,0.000965609,0.00249477,0,0,0,0
2,bookshelf_tall,17,bubbleCBF,1,1,0.012992,2389,42,17.0368,1054,1054,1,-0.000883603,0.00249477,0,0,0.0269915,0.0280452
